StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q7,Q8,Q9,Q9_2_TEXT,Q9,Q9_4_TEXT,Q9,Q10,Q10_9_TEXT,Q11,Q11_3_TEXT,Q97,Q98,CP/PI 1,CP/PI 2,CP/PI 3,CP/PI 4,PU 1,PU 2,Repeat of PU 2,PU 3,PU 4,SQ/SYQ/AC 1,SQ/SYQ/AC 2,SQ/SYQ/AC 3,SQ/SYQ/AC 4,IQ 1,IQ 2,IQ 3,IQ 4,IQ 5,PS 1,PS 2,PS 3,PS 4,PEOU 1,PEOU 2,PEOU 3,PEOU 4,ICSE 1,ICSE 2,ICSE 3,ICSE 4,SCSE 1,SCSE 2,SCSE 3,SCSE 4,BI 1,BI 2,BI 3,BI 4,AU 1,AU 2,AU 3,AU 4,PSOC/VOL 1,PSOC/VOL 2,PSOC/VOL 3,PSOC/VOL 4,Q102
11/22/22 17:36,11/22/22 18:06,0,100,1778,1,11/22/22 18:06,,,,,41.2357,-73.0709,anonymous,EN,1,Princeton University,1,6,2,,Computer,2,1,1,,1,,1,"3,5",,1,,3,2,3,3,4,4,2,3,3,4,2,3,4,2,2,3,3,4,3,2,2,4,3,4,3,4,2,4,3,4,2,3,4,2,2,4,3,2,3,4,3,4,3,3,4,3,2,2,1
11/22/22 17:37,11/22/22 18:06,0,100,1765,1,11/22/22 18:06,,,,,41.3908,-73.4483,anonymous,EN,1,"Northwestern University	",1,6,3,,The humanities,3,1,1,,2,,1,"3,5,6",,1,,3,4,3,4,3,2,3,3,3,4,2,2,4,4,4,3,4,3,4,4,3,3,3,3,4,4,2,4,4,2,3,2,3,2,2,4,2,4,4,3,3,4,3,3,3,2,4,3,1
11/22/22 17:37,11/22/22 18:06,0,100,1756,1,11/22/22 18:06,,,,,41.5798,-72.5004,anonymous,EN,1,Dartmouth College,2,6,1,,medical,3,1,1,,1,,1,"4,5,6",,1,,3,5,4,2,3,2,3,4,4,2,3,2,4,3,3,4,4,3,3,2,3,4,4,2,2,4,2,3,3,4,4,4,2,4,4,3,3,4,4,3,4,3,3,3,2,3,4,3,1
11/22/22 17:37,11/22/22 18:08,0,100,1856,1,11/22/22 18:08,,,,,41.2153,-73.1233,anonymous,EN,1,Dartmouth College,2,6,2,,chemical,3,2,2,,2,,2,"5,6",,1,,5,5,2,2,3,3,3,4,4,3,3,4,4,2,3,4,4,2,3,3,4,3,4,2,4,3,3,2,3,4,4,4,3,4,3,4,2,4,2,2,4,3,4,3,4,2,2,2,1
11/22/22 17:36,11/22/22 18:08,0,100,1887,1,11/22/22 18:08,,,,,41.7621,-72.7266,anonymous,EN,1,"Northwestern University	",1,6,3,,The humanities,4,1,1,,3,,2,"4,6,8",,2,,4,4,4,2,2,4,3,2,2,4,4,4,2,3,3,4,3,3,4,3,3,3,4,3,2,2,3,4,4,3,4,3,3,4,3,2,4,3,3,4,3,2,3,3,3,3,4,4,1
11/22/22 17:36,11/22/22 18:08,0,100,1888,1,11/22/22 18:08,,,,,41.7488,-72.6152,anonymous,EN,1,Princeton University,1,7,2,,Computer,3,1,1,,1,,2,"2,4,6",,1,,1,2,3,3,3,2,4,3,3,4,3,2,3,2,3,2,2,4,4,4,2,3,2,3,2,4,3,4,4,2,4,3,4,3,4,4,2,3,4,2,4,3,4,3,4,3,4,4,1
11/22/22 17:36,11/22/22 18:11,0,100,2076,1,11/22/22 18:11,,,,,41.3054,-73.1217,anonymous,EN,1,University of Chicago,1,7,2,,medical,2,1,1,,2,,1,"2,3,4",,1,,2,1,2,2,4,3,4,4,4,4,4,3,4,3,3,3,5,3,3,4,5,4,3,3,3,2,2,3,3,3,4,2,4,3,4,3,2,4,2,3,3,3,3,4,4,4,3,2,1
11/22/22 17:37,11/22/22 18:13,0,100,2180,1,11/22/22 18:13,,,,,41.5317,-72.7949,anonymous,EN,1,Dartmouth College,2,6,2,,chemical,3,2,2,,2,,2,"5,6",,1,,5,5,2,4,3,4,3,2,2,2,3,4,4,3,2,3,4,3,2,2,4,3,4,3,3,3,3,4,4,4,3,4,3,2,2,2,2,3,3,4,4,3,4,4,3,3,3,3,1
11/22/22 17:36,11/22/22 18:13,0,100,2210,1,11/22/22 18:13,,,,,41.3136,-72.9272,anonymous,EN,1,"Northwestern University	",1,6,3,,The humanities,4,1,1,,3,,2,"4,6,8",,2,,4,4,2,4,3,3,3,2,2,3,2,4,2,3,4,3,3,2,2,3,4,4,3,4,4,2,3,3,3,2,2,3,4,3,3,3,3,3,4,2,3,3,2,2,2,4,2,3,1
11/22/22 18:05,11/22/22 18:15,0,100,558,1,11/22/22 18:15,,,,,37.751,-97.822,anonymous,EN,1,University of Virginia,1,6,1,,Computer,3,1,2,,2,,2,5,,1,,4,4,4,4,5,4,4,5,5,5,5,4,4,4,5,4,4,5,5,5,4,5,4,4,4,5,5,4,4,5,4,4,3,5,4,4,5,4,4,5,4,5,4,4,4,4,4,5,1
11/22/22 18:10,11/22/22 18:18,0,100,503,1,11/22/22 18:18,,,,,32.7797,-96.8022,anonymous,EN,1,Gonzaga University,1,2,2,,music,2,1,2,,2,,2,3,,1,,4,3,3,3,3,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,3,3,2,3,3,4,5,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,3,5,3,1
11/22/22 18:13,11/22/22 18:18,0,100,280,1,11/22/22 18:18,,,,,28.2475,-82.4943,anonymous,EN,1,University of Florida,1,6,3,,Microbiology and Cell Sciences,4,1,2,5,1,,1,"2,3,4,5",,1,,5,5,1,1,4,2,3,2,2,5,5,5,3,3,5,5,4,5,5,2,5,4,2,4,5,5,4,4,5,2,4,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,1
11/22/22 18:05,11/22/22 18:19,0,100,841,1,11/22/22 18:19,,,,,38.9609,-77.3429,anonymous,EN,1,Georgetown University,1,6,2,,Computer,3,1,2,,2,,3,5,,1,,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,5,5,5,5,5,4,5,4,4,4,4,5,5,4,5,4,4,5,4,4,4,4,5,5,4,5,4,4,3,4,5,5,5,1
11/22/22 18:05,11/22/22 18:19,0,100,849,1,11/22/22 18:19,,,,,40.3044,-86.4689,anonymous,EN,1,Emory University,1,4,2,,media,2,1,2,,2,,3,5,,1,,5,5,4,4,4,3,4,4,4,4,5,5,4,4,5,5,5,5,4,5,4,4,4,5,4,4,4,4,5,5,4,3,4,5,4,5,5,5,5,4,5,4,4,4,4,5,5,4,1
11/22/22 18:09,11/22/22 18:20,0,100,634,1,11/22/22 18:20,,,,,37.751,-97.822,anonymous,EN,1,Gonzaga University,1,3,2,,aviation,3,1,1,,3,,1,"3,5",,"1,2",,3,2,3,3,4,5,5,3,3,3,4,3,3,4,4,4,4,2,3,3,4,4,4,4,4,4,4,3,3,4,3,3,5,3,3,4,3,4,5,5,4,4,5,3,4,4,4,4,1
11/22/22 18:01,11/22/22 18:20,0,100,1136,1,11/22/22 18:20,,,,,22.2578,114.1657,anonymous,EN,1,Boston,1,2,2,,financial,3,1,2,4,3,,1,2,,"1,2",,4,5,5,4,2,4,2,2,2,3,1,3,3,1,3,1,3,4,5,1,5,4,2,3,2,2,1,1,3,4,5,3,2,4,3,2,5,3,3,2,5,5,3,2,4,4,3,4,1
11/22/22 18:05,11/22/22 18:23,0,100,1095,1,11/22/22 18:23,,,,,37.751,-97.822,anonymous,EN,1,Georgetown University,1,5,3,,computer,3,1,1,,3,,2,6,,1,,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,1
11/22/22 18:05,11/22/22 18:23,0,100,1086,1,11/22/22 18:23,,,,,42.0986,-72.5931,anonymous,EN,1,Tufts University,1,4,4,,computer,3,1,1,,3,,2,6,,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,5,4,4,4,5,4,5,4,5,4,4,4,5,4,1
11/22/22 18:05,11/22/22 18:24,0,100,1116,1,11/22/22 18:24,,,,,35.3155,-89.9036,anonymous,EN,1,Georgetown University,1,8,3,,computer,3,1,1,,3,,2,6,,1,,4,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,5,5,4,4,5,4,5,4,1
11/22/22 18:05,11/22/22 18:24,0,100,1137,1,11/22/22 18:24,,,,,42.0986,-72.5931,anonymous,EN,1,Georgetown University,1,7,3,,computer,3,1,1,,3,,2,6,,1,,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/22/22 18:05,11/22/22 18:25,0,100,1181,1,11/22/22 18:25,,,,,37.751,-97.822,anonymous,EN,1,Georgetown University,1,3,4,,computer,3,1,1,,3,,2,6,,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/22/22 18:05,11/22/22 18:25,0,100,1183,1,11/22/22 18:25,,,,,47.6144,-122.3447,anonymous,EN,1,Tufts University,1,5,4,,computer,3,1,1,,3,,2,6,,1,,4,4,5,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,5,4,5,4,5,4,4,5,1
11/22/22 18:10,11/22/22 18:25,0,100,933,1,11/22/22 18:25,,,,,40.7503,-74.0014,anonymous,EN,1,Brown University,1,2,2,,nursing,2,1,2,,2,,2,3,,1,,3,1,3,2,4,3,3,3,3,3,3,3,4,3,3,4,5,2,4,4,3,4,3,2,4,3,4,2,3,4,3,3,3,3,3,3,3,4,3,4,4,3,3,4,3,3,2,3,1
11/22/22 18:10,11/22/22 18:27,0,100,1010,1,11/22/22 18:27,,,,,42.0986,-72.5931,anonymous,EN,1,Alabama State University,1,2,2,,music,2,1,1,,2,,1,"5,6",,2,,1,4,4,3,4,5,3,3,3,3,3,3,4,4,3,4,4,3,4,3,3,3,3,3,4,2,3,4,3,4,4,3,5,2,4,3,4,3,2,3,4,3,3,3,3,4,4,3,1
11/22/22 18:09,11/22/22 18:28,0,100,1142,1,11/22/22 18:28,,,,,29.0266,-81.3349,anonymous,EN,1,Gonzaga University,1,4,2,,dance,2,1,1,,3,,1,"4,5",,2,,2,2,4,3,2,3,4,4,4,5,4,3,4,3,3,3,3,4,3,3,4,3,3,4,3,4,5,4,4,4,3,3,4,3,4,5,4,3,3,3,3,4,3,3,3,4,3,4,1
11/22/22 18:27,11/22/22 18:32,0,100,282,1,11/22/22 18:32,,,,,32.7797,-96.8022,anonymous,EN,1,Wake Forest University,1,5,2,,Computer,2,1,2,,2,,2,2,,1,,5,5,3,5,5,5,4,4,4,4,4,4,5,3,4,3,4,4,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,5,5,5,5,4,4,4,5,5,4,4,4,4,4,1
11/22/22 18:27,11/22/22 18:37,0,100,569,1,11/22/22 18:37,,,,,47.7345,-117.447,anonymous,EN,1,Emory University,1,2,2,,media,2,1,2,,2,,3,5,,1,,5,5,4,5,5,5,5,4,4,4,4,4,5,4,5,4,4,5,4,4,5,4,5,5,4,5,4,4,4,5,4,4,5,4,5,4,4,4,5,5,4,4,5,4,4,5,5,4,1
11/22/22 18:22,11/22/22 18:37,0,100,926,1,11/22/22 18:37,,,,,37.5659,-122.3661,anonymous,EN,1,University of Georgia,2,3,5,,computer science,3,1,1,,4,,1,2,,1,,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 18:27,11/22/22 18:38,0,100,604,1,11/22/22 18:38,,,,,36.0861,-115.2541,anonymous,EN,1,Wake Forest University,1,3,2,,Computer,2,1,2,,2,,3,3,,1,,5,5,4,4,4,5,4,5,5,4,5,5,4,4,5,4,4,4,4,3,5,4,5,5,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,1
11/22/22 18:27,11/22/22 18:38,0,100,615,1,11/22/22 18:38,,,,,37.751,-97.822,anonymous,EN,1,Emory University,1,4,2,,media,2,1,2,,2,,3,4,,1,,5,5,4,4,4,4,4,4,4,5,4,4,4,4,3,5,5,4,5,4,4,5,4,4,4,4,5,4,5,4,4,5,4,4,5,5,5,4,4,5,4,4,4,5,5,5,5,4,1
11/22/22 18:41,11/22/22 18:43,0,100,112,1,11/22/22 18:43,,,,,42.3562,-71.0631,anonymous,EN,1,22,1,4,3,,21,3,1,1,,2,,3,5,,2,,2,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,2,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1
11/22/22 18:36,11/22/22 18:46,0,100,651,1,11/22/22 18:46,,,,,37.751,-97.822,anonymous,EN,1,普林斯顿大学,1,2,3,,人类学系,3,1,2,2,1,,2,"3,4,5",,"1,2",,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,4,5,4,4,5,5,4,5,4,4,4,5,4,4,4,5,5,5,4,4,5,4,4,4,5,5,4,5,1
11/22/22 18:39,11/22/22 18:47,0,100,481,1,11/22/22 18:47,,,,,40.0782,-75.1299,anonymous,EN,1,Binghamton University,1,3,5,,business administration,4,1,2,,3,,1,3,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 17:45,11/22/22 18:47,0,100,3734,1,11/22/22 18:47,,,,,33.933,-84.604,anonymous,EN,1,Mellon University,1,6,3,,computer science and technology,2,1,1,,2,,2,"2,4",,"1,2",,2,3,3,3,2,3,2,4,4,4,3,4,4,2,3,4,4,2,3,3,4,4,4,3,4,3,3,4,4,5,3,3,3,2,3,3,3,2,3,3,4,4,3,3,3,4,2,4,1
11/22/22 18:21,11/22/22 18:50,0,100,1742,1,11/22/22 18:50,,,,,33.5226,-86.8033,anonymous,EN,1,Cornell University,2,5,2,,physical,3,1,1,,1,,2,"2,6",,"1,2",,4,4,3,4,3,5,5,3,3,3,3,3,4,4,3,4,3,3,4,4,4,5,3,4,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,5,3,5,4,1
11/22/22 18:49,11/22/22 18:54,0,100,336,1,11/22/22 18:54,,,,,39.9198,-75.399,anonymous,EN,1,University of Iowa,2,3,5,,business administration,1,1,2,,3,,1,4,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 18:41,11/22/22 18:59,0,100,1107,1,11/22/22 18:59,,,,,40.5837,-74.4136,anonymous,EN,1,University of Wyoming,1,2,3,,University of Wyoming,3,1,1,,2,,2,5,,2,,3,3,4,3,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,4,3,4,3,3,1
11/22/22 18:42,11/22/22 19:00,0,100,1088,1,11/22/22 19:00,,,,,30.8936,-83.3235,anonymous,EN,1,University of Miami,1,3,4,,Economics,3,1,2,,3,,3,5,,1,,4,4,5,4,4,3,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,4,4,4,3,4,4,5,4,3,4,4,1
11/22/22 18:56,11/22/22 19:03,0,100,445,1,11/22/22 19:03,,,,,35.6211,-97.4757,anonymous,EN,1,University of Minnesota,2,3,5,,computer science,4,1,2,,2,,2,6,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 17:53,11/22/22 19:05,0,100,4276,1,11/22/22 19:05,,,,,33.933,-84.604,anonymous,EN,1,Tufts University,1,2,4,,Computer,4,1,2,,3,,3,6,,2,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/22/22 17:53,11/22/22 19:05,0,100,4293,1,11/22/22 19:05,,,,,36.0861,-115.2541,anonymous,EN,1,Tufts University,1,2,4,,Computer,3,1,2,,3,,2,5,,1,,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/22/22 18:53,11/22/22 19:05,0,100,695,1,11/22/22 19:05,,,,,32.7797,-96.8022,anonymous,EN,1,Tufts University,1,6,2,,accounting,3,1,2,2,1,,2,"5,8",,"1,2",,3,3,5,3,4,4,5,4,4,4,4,4,4,3,4,5,5,4,4,3,3,4,4,3,4,3,4,5,4,4,3,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,3,1
11/22/22 17:53,11/22/22 19:05,0,100,4324,1,11/22/22 19:05,,,,,42.1476,-71.5319,anonymous,EN,1,Tufts University,1,2,4,,Computer,3,1,2,,2,,2,4,,1,,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/22/22 18:54,11/22/22 19:05,0,100,717,1,11/22/22 19:05,,,,,33.933,-84.604,anonymous,EN,1,Tufts University,2,5,3,,mathematics,2,1,2,3,2,,1,"3,7",,"1,2",,2,2,4,5,4,5,4,4,4,5,3,3,5,4,3,5,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,5,4,4,3,5,5,4,4,4,5,4,5,1
11/22/22 18:54,11/22/22 19:07,0,100,759,1,11/22/22 19:07,,,,,37.751,-97.822,anonymous,EN,1,University of Southern California,2,6,5,,Computer,4,1,1,,3,,1,"3,7",,"1,2",,3,2,4,4,4,4,4,3,3,4,5,3,4,3,4,4,4,4,3,3,4,5,4,4,4,3,4,4,4,4,3,4,2,3,3,3,3,4,3,4,3,2,4,3,4,4,3,3,1
11/22/22 18:42,11/22/22 19:08,0,100,1552,1,11/22/22 19:08,,,,,31.8859,-102.352,anonymous,EN,1,UM,2,4,4,,biology,2,1,1,,2,,2,"4,6",,1,,3,3,3,4,4,4,3,3,3,3,4,3,3,4,3,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,4,3,4,4,3,3,4,3,3,3,4,2,4,4,4,3,3,3,1
11/22/22 18:26,11/22/22 19:08,0,100,2528,1,11/22/22 19:08,,,,,30.45,-81.6624,anonymous,EN,1,UM,1,5,4,,computer,2,1,2,3,1,,2,"3,5,7",,1,,3,4,3,4,3,3,3,4,4,3,3,4,4,3,4,3,4,3,3,3,4,3,3,3,3,4,3,3,3,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,2,4,4,3,1
11/22/22 18:26,11/22/22 19:08,0,100,2528,1,11/22/22 19:08,,,,,44.8101,-93.1519,anonymous,EN,1,UM,1,5,4,,computer,2,1,2,3,1,,2,"3,5,7",,1,,3,4,4,3,3,4,4,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,3,4,3,4,2,3,4,4,3,4,4,4,4,3,3,3,3,4,2,4,3,3,3,4,3,4,1
11/22/22 19:07,11/22/22 19:11,0,100,237,1,11/22/22 19:11,,,,,39.981,-75.1699,anonymous,EN,1,University of Minnesota,1,4,5,,computer science,5,1,2,,1,,1,3,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/22/22 19:12,11/22/22 19:19,0,100,410,1,11/22/22 19:19,,,,,43.7306,-83.4401,anonymous,EN,1,Bay State College,1,7,3,,Financial Education,4,1,1,,1,,3,"4,5",,1,,3,5,4,4,4,3,4,4,4,4,5,4,3,3,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,3,3,4,4,3,5,3,4,4,4,4,4,4,3,4,4,4,4,4,1
11/22/22 19:12,11/22/22 19:19,0,100,409,1,11/22/22 19:19,,,,,42.0986,-72.5931,anonymous,EN,1,Bay State College,1,8,2,,Finance,3,1,1,,2,,1,2,,1,,3,4,4,4,5,4,3,5,5,4,5,4,5,5,4,5,4,4,4,4,4,5,3,4,4,4,5,4,4,4,5,4,4,5,4,4,3,3,4,5,5,4,4,4,4,5,3,4,1
11/22/22 19:09,11/22/22 19:20,0,100,653,1,11/22/22 19:20,,,,,33.6034,-86.8198,anonymous,EN,1,Columbia University,1,4,3,,Architecture,3,1,1,,2,,2,"6,7",,1,,4,5,3,4,4,4,5,3,3,3,3,4,3,4,4,3,4,3,4,4,4,5,4,4,4,2,4,4,4,4,3,4,4,5,4,4,4,4,4,3,3,4,4,4,5,4,5,4,1
11/22/22 19:15,11/22/22 19:21,0,100,329,1,11/22/22 19:21,,,,,27.1415,-80.2018,anonymous,EN,1,University of Florida,2,5,4,,Microbiology,3,1,2,2,3,,2,"2,3,4,5",,"1,2",,2,2,4,2,4,2,5,4,4,4,4,4,4,4,5,4,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4,4,5,4,4,5,4,4,4,3,5,5,4,5,5,5,4,2,1
11/22/22 18:26,11/22/22 19:24,0,100,3479,1,11/22/22 19:24,,,,,34.9274,-82.3186,anonymous,EN,1,PU,2,8,1,,computer,3,1,2,3,3,,2,"3,5,7",,1,,3,3,3,3,4,3,4,3,3,3,3,3,4,4,4,3,3,4,3,4,4,4,4,4,2,3,3,3,3,4,3,3,2,3,3,3,3,3,4,4,3,3,4,4,4,3,3,4,1
11/22/22 18:26,11/22/22 19:24,0,100,3479,1,11/22/22 19:24,,,,,41.6963,-87.6576,anonymous,EN,1,PU,2,8,1,,computer,3,1,2,3,3,,2,"3,5,7",,1,,3,3,4,2,3,4,3,3,3,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,2,3,3,4,3,3,4,3,3,2,4,4,3,3,3,4,2,2,4,3,1
11/22/22 18:42,11/22/22 19:24,0,100,2515,1,11/22/22 19:24,,,,,32.9569,-96.6746,anonymous,EN,1,PU,2,8,1,,computer,3,1,2,3,3,,2,"3,5,7",,1,,3,3,2,4,4,3,3,2,2,4,3,4,3,4,4,3,2,2,2,3,4,3,3,4,3,3,3,3,3,3,3,2,3,4,4,3,3,3,2,3,4,4,3,3,3,4,3,2,1
11/22/22 19:20,11/22/22 19:25,0,100,330,1,11/22/22 19:25,,,,,30.0822,-81.5498,anonymous,EN,1,University of Florida,2,5,4,,Sustainability Studies,4,1,2,2,4,Off campus apartment with friends,2,"2,3,4,5",,"1,2",,2,4,1,1,1,1,2,1,1,1,1,4,1,1,4,4,2,2,4,4,2,4,2,2,5,4,4,4,5,4,4,4,5,5,5,5,2,4,2,2,4,5,4,5,5,5,2,1,1
11/22/22 19:22,11/22/22 19:27,0,100,280,1,11/22/22 19:27,,,,,29.6467,-82.3284,anonymous,EN,1,University of Florida,1,6,4,,Math,4,1,2,1,2,,2,"2,3,4,5",,1,,4,4,1,4,3,5,5,5,5,5,4,5,3,1,4,5,5,4,3,5,1,1,1,5,4,4,5,4,3,2,3,3,5,5,4,5,4,4,4,4,4,5,4,5,4,5,5,5,1
11/22/22 19:22,11/22/22 19:27,0,100,293,1,11/22/22 19:27,,,,,42.0986,-72.5931,anonymous,EN,1,University of Kentucky,1,3,4,,A law,2,1,1,,2,,2,7,,2,,3,3,3,4,3,4,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,1
11/22/22 19:29,11/22/22 19:33,0,100,218,1,11/22/22 19:33,,,,,28.4883,-81.4061,anonymous,EN,1,University of Florida,1,6,4,,Microbiology,2,1,2,5,4,Apartment,2,"2,3,4,5",,"1,2",,1,1,1,2,4,1,1,1,1,1,1,3,2,1,4,1,2,2,1,1,4,5,2,3,4,2,2,3,2,2,3,2,5,4,4,2,1,1,2,5,5,5,2,5,4,5,1,1,1
11/22/22 19:27,11/22/22 19:33,0,100,324,1,11/22/22 19:33,,,,,42.0986,-72.5931,anonymous,EN,1,University of California,1,3,4,,Economic management,3,1,1,,1,,1,5,,"1,2",,3,3,4,3,4,5,4,5,5,3,4,5,4,3,4,4,3,3,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,3,3,3,5,4,4,5,4,3,5,4,4,3,5,5,1
11/22/22 19:20,11/22/22 19:33,0,100,748,1,11/22/22 19:33,,,,,33.4995,-86.7268,anonymous,EN,1,Boston College,2,5,2,,Human Resource Management,3,1,1,,2,,2,"4,7",,"1,2",,4,4,3,4,3,3,4,3,3,4,4,3,4,3,4,4,3,4,4,4,3,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,5,1
11/22/22 19:30,11/22/22 19:36,0,100,335,1,11/22/22 19:36,,,,,43.0415,-83.074,anonymous,EN,1,University of California,1,6,2,,Electronic information engineering,3,1,1,,1,,2,5,,1,,3,4,4,3,4,5,3,4,4,4,5,5,5,4,4,5,4,4,4,3,3,4,4,4,5,3,5,5,5,4,5,5,4,5,5,4,4,4,4,4,3,4,5,4,5,4,5,5,1
11/22/22 19:00,11/22/22 19:39,0,100,2348,1,11/22/22 19:39,,,,,34.1082,-118.1569,anonymous,EN,1,Worcester Polytechnic Institute,1,4,4,,engineering,3,1,2,1,1,,2,"2,5",,"1,2",,5,5,4,5,4,4,4,5,5,5,5,4,4,4,4,4,4,5,4,5,5,5,5,4,5,5,5,4,5,4,4,4,5,4,5,5,5,5,4,4,4,5,5,4,5,5,5,5,1
11/22/22 19:30,11/22/22 19:39,0,100,584,1,11/22/22 19:39,,,,,34.0544,-118.2441,anonymous,EN,1,California Institute of Technology,2,6,2,,Law major,3,1,2,3,1,,4,"2,6",,"1,2",,2,2,2,4,2,2,2,2,2,2,2,4,2,4,2,2,2,2,4,2,2,2,5,4,4,2,4,4,2,4,3,2,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,2,1
11/22/22 18:28,11/22/22 19:42,0,100,4414,1,11/22/22 19:42,,,,,32.7797,-96.8022,anonymous,EN,1,CC,3,7,3,,law,2,1,1,,1,,2,"2,6,8",,"1,2",,4,4,3,4,4,4,4,3,3,4,3,2,4,2,4,4,4,3,2,3,3,4,4,4,3,3,4,3,3,3,2,3,4,4,4,4,2,3,4,3,3,4,3,4,4,3,4,4,1
11/22/22 18:28,11/22/22 19:42,0,100,4414,1,11/22/22 19:42,,,,,29.646,-95.8023,anonymous,EN,1,CC,3,7,3,,law,2,1,1,,1,,2,"2,6,8",,"1,2",,4,4,3,3,3,3,4,4,4,4,2,4,4,4,4,2,3,4,3,4,4,4,4,3,4,3,3,3,4,4,2,2,3,3,4,2,3,2,3,4,3,4,3,4,4,3,3,3,1
